title,price,city,model,mileage,fuel_type,transmission,registered,color,assembly,engine_capacity,post_date,price_category,mileage_category,post_day_of_week,vehicle_age
Suzuki Wagon R VXL 2016,1950000,Bahawalpur,2016,123,Petrol,Not Available,Bahawalpur,Solid White,Local,1000,01/05/2024,Low,Low,Wednesday,8
Toyota Vitz 2015,3300000,Karachi,2015,122755,Petrol,Automatic,Karachi,Unlisted,Imported,1000,01/05/2024,Medium,High,Wednesday,9
Toyota Corolla GLi Limited Edition 1.3 VVTi 2013,3100000,Lahore,2013,180000,Petrol,Not Available,Lahore,Silver Metallic,Local,1300,01/05/2024,Medium,High,Wednesday,11
Suzuki Wagon R VXR 2016,1900000,Multan,2016,150000,Petrol,Not Available,Multan,Grey,Local,1000,01/05/2024,Low,High,Wednesday,8
Nissan Clipper DX 2014,1885000,Rawalpindi,2014,123456,Petrol,Automatic,Islamabad,White,Imported,660,01/05/2024,Low,High,Wednesday,10
Honda City 1.3 i-VTEC Prosmatec 2014,2975000,Rahim yar khan,2014,122000,Petrol,Automatic,Sindh,Lunar Silver Metallic,Local,1300,01/05/2024,Medium,High,Wednesday,10
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2013,3350000,Multan,2013,159000,Petrol,Automatic,Lahore,Black,Local,1800,01/05/2024,Medium,High,Wednesday,11
Toyota Corolla Altis CVT-i 1.8 2015,3650000,Lahore,2015,103000,Petrol,Automatic,Punjab,Attitude Black,Local,1800,01/05/2024,Medium,High,Wednesday,9
Honda Civic Oriel 1.8 i-VTEC CVT 2016,4750000,Islamabad,2016,130000,Petrol,Automatic,Islamabad,Crystal Black,Local,1800,01/05/2024,High,High,Wednesday,8
Toyota Corolla GLi Automatic 1.3 VVTi 2016,3750000,Dina,2016,135000,Petrol,Automatic,Islamabad,White,Imported,1300,01/05/2024,Medium,High,Wednesday,8
Suzuki Cultus EURO II 2014,1470000,Karachi,2014,7712,Petrol,Not Available,Sindh,Green,Local,1000,01/05/2024,Low,Low,Wednesday,10
Suzuki Alto F 2016,2640000,Rawalpindi,2016,152000,Petrol,Automatic,Islamabad,White,Imported,660,01/05/2024,Medium,High,Wednesday,8
Honda Civic Turbo 1.5 VTEC CVT 2016,5150000,Lahore,2016,54000,Petrol,Automatic,Lahore,Lunar Silver Metallic,Local,1500,01/05/2024,High,Medium,Wednesday,8
Honda Vezel Hybrid Z 2013,4500000,Rawalpindi,2013,90000,Hybrid,Automatic,Islamabad,White,Imported,1500,01/05/2024,High,Medium,Wednesday,11
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2014,4950000,Rawalpindi,2014,52000,Petrol,Automatic,Islamabad,White,Local,1800,01/05/2024,High,Medium,Wednesday,10
Honda Civic 2016,3245000,Lahore,2016,98560,Petrol,Not Available,Lahore,Bronze,Local,1800,01/05/2024,Medium,Medium,Wednesday,8
Daihatsu Hijet 2013,1250000,Faisalabad,2013,1,Petrol,Not Available,Faisalabad,Silver,Imported,660,01/05/2024,Low,Low,Wednesday,11
Suzuki Wagon R FX Limited 2015,2150000,Sarai alamgir,2015,120000,Petrol,Automatic,Lahore,Turquoise,Imported,660,01/05/2024,Low,High,Wednesday,9
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2013,3725000,Gujranwala,2013,154100,Petrol,Automatic,Lahore,White,Local,1800,01/05/2024,Medium,High,Wednesday,11
Toyota Aqua X Urban 2015,4700000,Rawalpindi,2015,98000,Hybrid,Automatic,Islamabad,Lime White Pearl Crystal Shine,Imported,1500,01/05/2024,High,Medium,Wednesday,9
Suzuki Cultus EURO II 2014,1270000,Multan,2014,110000,Petrol,Not Available,Punjab,Solid White,Local,1000,01/05/2024,Low,High,Wednesday,10
Toyota Corolla Altis Manual 1.6 2015,3750000,Mardan,2015,200000,Petrol,Not Available,Islamabad,Super White,Local,1600,01/05/2024,Medium,High,Wednesday,9
Toyota Corolla GLi 1.3 VVTi 2015,3050000,Jhang,2015,162000,Petrol,Not Available,Lahore,Attitude Black,Local,1300,01/05/2024,Medium,High,Wednesday,9
Honda Vezel Hybrid Z 2015,4750000,Karachi,2015,60000,Hybrid,Automatic,Sindh,White,Imported,1500,01/05/2024,High,Medium,Wednesday,9
Mazda Flair 2013,2400000,Peshawar,2013,180000,Petrol,Automatic,Peshawar,Black,Imported,660,01/05/2024,Medium,High,Wednesday,11
Toyota Corolla Altis Automatic 1.6 2015,3800000,Karachi,2015,77500,Petrol,Automatic,Sindh,Silver Metallic,Local,1600,01/05/2024,Medium,Medium,Wednesday,9
Suzuki Wagon R VXL 2016,1950000,Peshawar,2016,75000,Petrol,Not Available,Peshawar,Grey,Local,1000,01/05/2024,Low,Medium,Wednesday,8
Honda City 1.3 i-VTEC 2013,2750000,Sahiwal,2013,122500,Petrol,Not Available,Lahore,Taffeta White,Local,1300,01/05/2024,Medium,High,Wednesday,11
Toyota Corolla Altis CVT-i 1.8 2016,3600000,Karachi,2016,90500,Petrol,Automatic,Karachi,Bronze,Local,1800,01/05/2024,Medium,Medium,Wednesday,8
Suzuki Alto ECO-L 2013,2000000,Karachi,2013,74000,Petrol,Automatic,Sindh,Black,Imported,660,01/05/2024,Low,Medium,Wednesday,11
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2013,3600000,Sialkot,2013,124000,Petrol,Automatic,Lahore,Taffeta White,Local,1800,01/05/2024,Medium,High,Wednesday,11
Toyota Corolla Fielder Hybrid 2016,6800000,Islamabad,2016,76000,Hybrid,Automatic,Islamabad,White,Imported,1500,01/05/2024,High,Medium,Wednesday,8
Toyota Passo X 2014,3150000,Rawalpindi,2014,131000,Petrol,Automatic,Islamabad,White,Imported,1000,01/05/2024,Medium,High,Wednesday,10
Honda City 1.3 i-VTEC 2013,2710000,Faisalabad,2013,120000,Petrol,Not Available,Punjab,Taffeta White,Local,1300,01/05/2024,Medium,High,Wednesday,11
Suzuki Alto ECO-L 2014,2050000,Karachi,2014,91000,Petrol,Automatic,Karachi,Silky Silver Metallic,Imported,660,01/05/2024,Low,Medium,Wednesday,10
Suzuki Mehran VX Euro II 2015,1380000,Islamabad,2015,13078,Petrol,Not Available,Islamabad,Grey,Local,800,01/05/2024,Low,Low,Wednesday,9
Toyota Corolla GLi 1.3 VVTi 2015,3400000,Faisalabad,2015,93000,Petrol,Not Available,Lahore,Grey,Local,1300,01/05/2024,Medium,Medium,Wednesday,9
Toyota Vitz F 1.0 2015,2700000,Chawinda,2015,103000,Petrol,Automatic,Lahore,Silver,Imported,1000,01/05/2024,Medium,High,Wednesday,9
Toyota Aqua G 2013,3279999,Islamabad,2013,120000,Hybrid,Automatic,Lahore,Silver,Imported,1500,01/05/2024,Medium,High,Wednesday,11
Suzuki Bolan VX Euro II 2015,1400000,Peshawar,2015,90000,Petrol,Not Available,Islamabad,Solid White,Local,800,01/05/2024,Low,Medium,Wednesday,9
Toyota Corolla Altis Automatic 1.6 2015,4300000,Swat,2015,140000,Petrol,Automatic,Lahore,Super White,Local,1600,01/05/2024,High,High,Wednesday,9
Suzuki Cultus EURO II 2015,1600000,Mardan,2015,45000,Petrol,Not Available,Rawalpindi,Solid White,Local,1000,01/05/2024,Low,Low,Wednesday,9
Toyota Corolla Altis Automatic 1.6 2016,3950000,Mandi bahauddin,2016,110000,Petrol,Automatic,Lahore,Super White,Local,1600,01/05/2024,Medium,High,Wednesday,8
Toyota Corolla GLi Automatic 1.3 VVTi 2016,3579999,Karachi,2016,75000,Petrol,Automatic,Sindh,Grey Graphite,Local,1300,01/05/2024,Medium,Medium,Wednesday,8
Daihatsu Mira 2014,2400000,Karachi,2014,95400,Petrol,Automatic,Sindh,Burgundy,Imported,660,01/05/2024,Medium,Medium,Wednesday,10
Toyota Corolla GLi 1.3 VVTi 2016,3700000,Kotli ak,2016,140000,Petrol,Not Available,Islamabad,White,Local,1300,01/05/2024,Medium,High,Wednesday,8
Honda Vezel Hybrid Z 2015,5250000,Islamabad,2015,64250,Hybrid,Automatic,Islamabad,White,Imported,1500,01/05/2024,High,Medium,Wednesday,9
Toyota Corolla GLi 1.3 VVTi 2014,3800000,Sargodha,2014,80000,Petrol,Not Available,Islamabad,White,Local,1300,01/05/2024,Medium,Medium,Wednesday,10
Toyota Crown Athlete 2013,13000000,Lahore,2013,70000,Petrol,Automatic,Lahore,White,Imported,2500,01/05/2024,High,Medium,Wednesday,11
Suzuki Mehran VX Euro II 2015,1100000,Lahore,2015,69000,Petrol,Not Available,Punjab,Gold,Local,800,01/05/2024,Low,Medium,Wednesday,9
Suzuki Mehran 2014,915000,Sahiwal,2014,100000,Petrol,Not Available,Punjab,Grey,Local,800,01/05/2024,Low,Medium,Wednesday,10
Daihatsu Tanto Custom RS 2015,3000000,Islamabad,2015,83000,Petrol,Automatic,Un-Registered,Silver,Imported,660,01/05/2024,Medium,Medium,Wednesday,9
Toyota Passo X L Package 2015,2990000,Rawalpindi,2015,140000,Petrol,Automatic,Islamabad,Glass Metallic,Imported,1000,01/05/2024,Medium,High,Wednesday,9
Daihatsu Mira 2014,2250000,Karachi,2014,110,Petrol,Automatic,Sindh,Silver,Imported,660,01/05/2024,Medium,Low,Wednesday,10
Nissan Dayz J 2014,1975000,Sargodha,2014,215176,Petrol,Automatic,Sindh,Burgundy,Imported,660,01/05/2024,Low,High,Wednesday,10
Nissan Dayz S 2014,2250000,Karachi,2014,63000,Petrol,Automatic,Sindh,Silver,Imported,660,01/05/2024,Medium,Medium,Wednesday,10
Suzuki Mehran VX Euro II 2014,1000000,Rawalpindi,2014,60000,Petrol,Not Available,Punjab,Silky Silver,Local,796,01/05/2024,Low,Medium,Wednesday,10
Toyota Corolla GLi 1.3 VVTi 2014,3495000,Swabi,2014,115623,Petrol,Not Available,Lahore,Silver Metallic,Local,1300,01/05/2024,Medium,High,Wednesday,10
Honda City 1.3 i-VTEC 2016,3200000,Lahore,2016,101000,Petrol,Not Available,Lahore,Metallic Grey,Local,1300,01/05/2024,Medium,High,Wednesday,8
Suzuki Mehran VXR Euro II 2016,730000,Lahore,2016,100000,Petrol,Not Available,Islamabad,Graphite Grey,Local,796,01/05/2024,Low,Medium,Wednesday,8
Daihatsu Hijet Cruise 2013,1550000,Karachi,2013,115000,Petrol,Automatic,Karachi,Silver,Imported,660,01/05/2024,Low,High,Wednesday,11
Honda Grace Hybrid EX 2014,3950000,Rawalpindi,2014,151000,Hybrid,Automatic,Lahore,Crystal Black Pearl,Imported,1500,01/05/2024,Medium,High,Wednesday,10
Suzuki Mehran VXR Euro II 2016,730000,Lahore,2016,100000,Petrol,Not Available,Islamabad,Grey,Local,800,01/05/2024,Low,Medium,Wednesday,8
Honda City 1.3 i-VTEC 2013,2790000,Sheikhupura,2013,121000,Petrol,Not Available,Punjab,Lunar Silver Metallic,Local,1300,01/05/2024,Medium,High,Wednesday,11
Toyota Corolla XLi VVTi 2016,2450000,Tank,2016,93500,Petrol,Not Available,Lahore,White,Local,1300,01/05/2024,Medium,Medium,Wednesday,8
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2013,3400000,Lahore,2013,117000,Petrol,Automatic,Islamabad,White,Local,1800,01/05/2024,Medium,High,Wednesday,11
Honda Vezel Hybrid Z 2016,5200000,Abbottabad,2016,83803,Hybrid,Automatic,Punjab,Silver,Imported,1500,01/05/2024,High,Medium,Wednesday,8
Suzuki Mehran VXR Euro II 2015,750000,Lahore,2015,75000,Petrol,Not Available,Lahore,Graphite Grey,Local,796,01/05/2024,Low,Medium,Wednesday,9
Suzuki Swift DLX 1.3 2015,2355000,Rawalpindi,2015,92000,Petrol,Not Available,Islamabad,Graphite Grey,Local,1300,01/05/2024,Medium,Medium,Wednesday,9
Honda Vezel Hybrid Z 2015,5240000,Lahore,2015,123456,Hybrid,Automatic,Lahore,Dark Green,Imported,1500,01/05/2024,High,High,Wednesday,9
Daihatsu Move Custom X Limited 2014,2390000,Lahore,2014,71000,Petrol,Automatic,Lahore,Blue,Imported,660,01/05/2024,Medium,Medium,Wednesday,10
Honda Vezel Hybrid Z 2015,5590000,Mardan,2015,83000,Hybrid,Automatic,Lahore,White,Imported,1500,01/05/2024,High,Medium,Wednesday,9
Suzuki Jimny 2014,1950000,Abbottabad,2014,99999,Petrol,Not Available,Islamabad,Silver,Imported,660,01/05/2024,Low,Medium,Wednesday,10
Suzuki Cultus EURO II 2014,1500000,Karachi,2014,70000,Petrol,Not Available,Karachi,Solid White,Local,1000,01/05/2024,Low,Medium,Wednesday,10
Toyota Corolla XLi VVTi 2014,2430000,Karachi,2014,139000,Petrol,Not Available,Sindh,White,Local,1300,01/05/2024,Medium,High,Wednesday,10
Suzuki Mehran VXR Euro II 2013,1275000,Rawalpindi,2013,786,Petrol,Not Available,Islamabad,Blue,Local,796,01/05/2024,Low,Low,Wednesday,11
Suzuki APV GLX 2014,2850000,Rawalpindi,2014,157100,Petrol,Not Available,Lahore,White,Local,1500,01/05/2024,Medium,High,Wednesday,10
Honda Civic Turbo 1.5 VTEC CVT 2016,5250000,Islamabad,2016,90000,Petrol,Automatic,Islamabad,Crystal Black Pearl,Imported,1500,01/05/2024,High,Medium,Wednesday,8
Toyota Aqua S 2014,4000000,Hyderabad,2014,135000,Hybrid,Automatic,Karachi,Silver,Imported,1500,01/05/2024,Medium,High,Wednesday,10
Suzuki Swift DLX 1.3 2013,1785000,Mandra,2013,200000,Petrol,Not Available,Punjab,Silky Silver,Local,1300,01/05/2024,Low,High,Wednesday,11
Suzuki Mehran VX Euro II 2014,1100000,Lahore,2014,70000,Petrol,Not Available,Lahore,White,Local,800,01/05/2024,Low,Medium,Wednesday,10
Toyota Aqua G 2013,3550000,Karachi,2013,153700,Hybrid,Automatic,Sindh,White,Imported,1500,01/05/2024,Medium,High,Wednesday,11
Toyota Corolla Altis Automatic 1.6 2015,4250000,Gujranwala,2015,94000,Petrol,Automatic,Lahore,White,Local,1600,01/05/2024,High,Medium,Wednesday,9
Suzuki Mehran VX Euro II 2014,1200000,Rawalpindi,2014,100000,Petrol,Not Available,Islamabad,Grey,Local,800,01/05/2024,Low,Medium,Wednesday,10
Honda City 1.3 i-VTEC 2013,2825000,Sheikhupura,2013,750000,Petrol,Not Available,Lahore,Taffeta White,Local,1300,01/05/2024,Medium,High,Wednesday,11
Toyota Aqua S 2016,3585000,Mardan,2016,123456,Hybrid,Automatic,Islamabad,White,Imported,1500,01/05/2024,Medium,High,Wednesday,8
Toyota Corolla XLi VVTi 2014,2580000,Lahore,2014,130000,Petrol,Not Available,Lahore,Black,Local,1300,01/05/2024,Medium,High,Wednesday,10
Daihatsu Charade 1984,330000,Karachi,2013,214777,Petrol,Automatic,Karachi,Matalic Green,Imported,660,01/05/2024,Low,High,Wednesday,11
Suzuki Mehran VXR Euro II 2016,1175000,Faisalabad,2016,74528,Petrol,Not Available,Lahore,Solid White,Local,796,01/05/2024,Low,Medium,Wednesday,8
Toyota Aqua S 2013,4000000,Islamabad,2013,170000,Hybrid,Automatic,Islamabad,Black Mica,Imported,1500,01/05/2024,Medium,High,Wednesday,11
Toyota Fortuner 2.7 VVTi 2014,8000000,Lahore,2014,57000,Petrol,Automatic,Islamabad,Attitude Black,Local,2700,01/05/2024,High,Medium,Wednesday,10
Suzuki Mehran VXR Euro II 2013,1060000,Rawalpindi,2013,89000,Petrol,Not Available,Islamabad,Beige,Local,800,01/05/2024,Low,Medium,Wednesday,11
Honda Civic 2013,3350000,Sargodha,2013,140705,Petrol,Not Available,Punjab,Silver,Local,1800,01/05/2024,Medium,High,Wednesday,11
Honda Civic VTi Oriel 1.8 i-VTEC 2014,3500000,Multan,2014,140,Petrol,Not Available,Multan,Crystal Black,Local,1800,01/05/2024,Medium,Low,Wednesday,10
Toyota Aqua S 2015,4150000,Islamabad,2015,86000,Hybrid,Automatic,Islamabad,Navy,Imported,1500,01/05/2024,High,Medium,Wednesday,9
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2013,3425000,Faisalabad,2013,140000,Petrol,Automatic,Lahore,Silver,Local,1800,01/05/2024,Medium,High,Wednesday,11
Toyota Corolla GLi Limited Edition 1.3 VVTi 2014,3190000,Lahore,2014,150000,Petrol,Not Available,Punjab,Silver Metallic,Local,1300,01/05/2024,Medium,High,Wednesday,10
Daihatsu Copen Cero 2015,3500000,Islamabad,2015,38000,Petrol,Automatic,Punjab,Green,Imported,660,01/05/2024,Medium,Low,Wednesday,9
Nissan Otti 2013,1995000,Karachi,2013,120000,Petrol,Automatic,Karachi,Silver,Imported,660,01/05/2024,Low,High,Wednesday,11
Toyota Corolla XLi VVTi 2014,2450000,Lahore,2014,128000,Petrol,Not Available,Lahore,White,Local,1300,01/05/2024,Medium,High,Wednesday,10
Suzuki Swift DLX 1.3 2013,2145000,Rawalpindi,2013,114000,Petrol,Not Available,Rawalpindi,Silver,Local,1300,01/05/2024,Low,High,Wednesday,11
Toyota Corolla GLi 1.3 VVTi 2013,2770000,Lahore,2013,120000,Petrol,Not Available,Lahore,Graphite Grey,Local,1300,01/05/2024,Medium,High,Wednesday,11
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2014,3450000,Lahore,2014,100200,Petrol,Automatic,Lahore,White,Local,1800,01/05/2024,Medium,High,Wednesday,10
Suzuki Cultus EURO II 2013,1625000,Islamabad,2013,114000,Petrol,Not Available,Islamabad,Silky Silver,Local,1000,01/05/2024,Low,High,Wednesday,11
Toyota Aqua G LED Soft Leather Selection  2014,4350000,Attock,2014,68500,Hybrid,Automatic,Islamabad,Blue,Imported,1500,01/05/2024,High,Medium,Wednesday,10
Suzuki Cultus Limited Edition 2016,1700000,Bahawalpur,2016,110000,Petrol,Not Available,Sindh,Grey,Local,1000,01/05/2024,Low,High,Wednesday,8
Honda City 1.3 i-VTEC 2015,2820000,Faisalabad,2015,136000,Petrol,Not Available,Lahore,White,Local,1300,01/05/2024,Medium,High,Wednesday,9
Suzuki Cultus Limited Edition 2016,1650000,Lahore,2016,106000,Petrol,Not Available,Lahore,Graphite Grey,Local,1000,01/05/2024,Low,High,Wednesday,8
Toyota Corolla GLi Limited Edition 1.3 VVTi 2013,2590000,Okara,2013,57000,Petrol,Not Available,Lahore,White,Local,1300,01/05/2024,Medium,Medium,Wednesday,11
Suzuki Cultus EURO II 2015,1570000,Daska,2015,95000,Petrol,Not Available,Punjab,Grey,Local,1000,01/05/2024,Low,Medium,Wednesday,9
Honda Vezel 2015,5800000,Peshawar,2015,92000,Hybrid,Automatic,Islamabad,Magneta,Imported,1500,01/05/2024,High,Medium,Wednesday,9
Toyota Corolla XLi VVTi 2013,2265000,Lahore,2013,157000,Petrol,Not Available,Lahore,Attitude Black,Local,1300,01/05/2024,Medium,High,Wednesday,11
Honda Vezel Hybrid Z Style Edition 2015,5090000,Lahore,2015,115000,Petrol,Automatic,Lahore,Maroon,Imported,1500,01/05/2024,High,High,Wednesday,9
Toyota Corolla XLi VVTi Limited Edition 2014,2460000,Hyderabad,2014,106000,Petrol,Not Available,Sindh,Black,Local,1300,01/05/2024,Medium,High,Wednesday,10
Daihatsu Mira X Memorial Edition 2014,2500000,Karachi,2014,66000,Petrol,Automatic,Sindh,Black,Imported,660,01/05/2024,Medium,Medium,Wednesday,10
Honda Civic VTi 1.8 i-VTEC 2014,3125000,Lahore,2014,155000,Petrol,Automatic,Lahore,Taffeta White,Local,1800,01/05/2024,Medium,High,Wednesday,10
Suzuki Mehran VXR Euro II 2013,1250000,Multan,2013,60000,Petrol,Not Available,Punjab,White,Local,800,01/05/2024,Low,Medium,Wednesday,11
Suzuki Alto TURBO RS 2015,3700000,Rawalpindi,2015,80000,Petrol,Automatic,Lahore,White,Imported,660,01/05/2024,Medium,Medium,Wednesday,9
Toyota Aqua S 2014,4575000,Peshawar,2014,122000,Hybrid,Automatic,Islamabad,Silver,Imported,1500,01/05/2024,High,High,Wednesday,10
Toyota Corolla GLi Automatic 1.3 VVTi 2015,3495000,Karachi,2015,84500,Petrol,Automatic,Sindh,Grey,Local,1300,01/05/2024,Medium,Medium,Wednesday,9
Suzuki Mehran VXR Euro II 2015,1300000,Islamabad,2015,19000,Petrol,Not Available,Islamabad,Grey,Local,800,01/05/2024,Low,Low,Wednesday,9
Nissan Moco X Idling Stop Aero Style 2015,2050000,Karachi,2015,120000,Petrol,Automatic,Sindh,Blue,Imported,660,01/05/2024,Low,High,Wednesday,9
Toyota Corolla Altis 1.8 2015,3550000,Taunsa sharif,2015,97000,Petrol,Not Available,Sindh,Super White,Local,1800,01/05/2024,Medium,Medium,Wednesday,9
Suzuki Every Join Turbo 2015,2200000,Kohat,2015,1,Petrol,Automatic,Lahore,Pearl White,Local,660,01/05/2024,Low,Low,Wednesday,9
Toyota Corolla GLi 1.3 VVTi 2015,3600000,Abbottabad,2015,123456,Petrol,Not Available,Islamabad,White,Local,1300,01/05/2024,Medium,High,Wednesday,9
Suzuki Mehran VX Euro II 2015,1100000,Faisalabad,2015,30000,Petrol,Not Available,Punjab,White,Local,800,01/05/2024,Low,Low,Wednesday,9
Honda City Aspire 1.5 i-VTEC 2015,3250000,Peshawar,2015,80000,Petrol,Not Available,Islamabad,Taffeta White,Local,1500,01/05/2024,Medium,Medium,Wednesday,9
Suzuki Mehran VX Euro II 2016,1185000,Daska,2016,100000,Petrol,Not Available,Punjab,Solid White,Local,796,01/05/2024,Low,Medium,Wednesday,8
Honda City Aspire Prosmatec 1.5 i-VTEC 2015,3600000,Lahore,2015,92000,Petrol,Automatic,Lahore,Silver,Local,1500,01/05/2024,Medium,Medium,Wednesday,9
Suzuki Mehran VXR Euro II 2016,1160000,Karachi,2016,45000,Petrol,Not Available,Sindh,Gold,Local,796,01/05/2024,Low,Low,Wednesday,8
Toyota Corolla Fielder Hybrid 2016,4300000,Lahore,2016,1234,Hybrid,Automatic,Lahore,White Pearl Crystal Shine,Imported,1500,01/05/2024,High,Low,Wednesday,8
Suzuki Mehran VXR Euro II 2015,1190000,Lahore,2015,27000,Petrol,Not Available,Lahore,Grey,Local,800,01/05/2024,Low,Low,Wednesday,9
Toyota Corolla GLi 1.3 VVTi 2016,3450000,Mandi bahauddin,2016,121000,Petrol,Not Available,Lahore,Grey,Local,1300,01/05/2024,Medium,High,Wednesday,8
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2013,3550000,Sialkot,2013,135000,Petrol,Automatic,Lahore,Taffeta White,Local,1800,01/05/2024,Medium,High,Wednesday,11
Suzuki Wagon R FX 2015,2350000,Multan,2015,90000,Petrol,Automatic,Punjab,Bluish Black Pearl,Imported,660,01/05/2024,Medium,Medium,Wednesday,9
Suzuki Every PC 2014,1800000,Narowal,2014,130000,Petrol,Automatic,Lahore,Silver Metallic,Imported,660,01/05/2024,Low,High,Wednesday,10
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2014,3375000,Karachi,2014,115,Petrol,Automatic,Karachi,Bronze,Local,1800,01/05/2024,Medium,Low,Wednesday,10
Suzuki Cultus EURO II 2013,1350000,Karachi,2013,85000,Petrol,Not Available,Karachi,Smoke Green,Local,1000,01/05/2024,Low,Medium,Wednesday,11
Suzuki Mehran 2014,860000,Lahore,2014,12345,Petrol,Not Available,Lahore,White,Local,800,01/05/2024,Low,Low,Wednesday,10
Suzuki Cultus Limited Edition 2016,1760000,Peshawar,2016,72000,Petrol,Not Available,Peshawar,Graphite Grey,Local,1000,01/05/2024,Low,Medium,Wednesday,8
Honda City Aspire 1.3 i-VTEC 2015,2750000,Tando muhammad khan,2015,100500,Petrol,Not Available,Sindh,Bronze,Local,1300,01/05/2024,Medium,High,Wednesday,9
Toyota Corolla Altis Automatic 1.6 2015,3500000,Multan,2015,82000,Petrol,Automatic,Karachi,Black,Local,1600,01/05/2024,Medium,Medium,Wednesday,9
Nissan Dayz Bolero J 2015,2275000,Lahore,2015,112500,Petrol,Automatic,Lahore,Pink,Imported,660,01/05/2024,Medium,High,Wednesday,9
Toyota Prius S LED Edition 1.8 2014,5500000,Bahawalpur,2014,93000,Hybrid,Automatic,Islamabad,White,Imported,1800,01/05/2024,High,Medium,Wednesday,10
Honda Vezel Hybrid Z 2014,4650000,Karachi,2014,110000,Hybrid,Automatic,Sindh,Black,Imported,1500,01/05/2024,High,High,Wednesday,10
Suzuki Cultus EURO II 2013,1350000,Karachi,2013,58000,Petrol,Not Available,Karachi,Smoke Green,Local,1000,01/05/2024,Low,Medium,Wednesday,11
Suzuki Swift DLX 1.3 2013,2000000,Islamabad,2013,166000,Petrol,Not Available,Punjab,Graphite Grey,Local,1300,01/05/2024,Low,High,Wednesday,11
Honda Civic Oriel 1.8 i-VTEC CVT 2016,4795000,Chakwal,2016,130000,Petrol,Automatic,Lahore,Crystal Black,Local,1800,01/05/2024,High,High,Wednesday,8
Toyota Roomy 2016,3375000,Lahore,2016,75000,Petrol,Automatic,Lahore,Blue,Imported,1000,01/05/2024,Medium,Medium,Wednesday,8
Honda City 1.3 i-VTEC 2014,2600000,Faisalabad,2014,170000,Petrol,Not Available,Islamabad,Crystal Black Pearl,Local,1300,01/05/2024,Medium,High,Wednesday,10
Suzuki Mehran VXR 1989,650000,Bahawalpur,2014,55000,Petrol,Not Available,Sindh,Snow White Pearl,Local,800,01/05/2024,Low,Medium,Wednesday,10
Honda City 1.3 i-VTEC 2013,2850000,Chenab nagar,2013,113000,Petrol,Not Available,Lahore,White,Local,1300,01/05/2024,Medium,High,Wednesday,11
Honda City 1.3 i-VTEC Prosmatec 2016,3450000,Wah cantt,2016,89000,Petrol,Automatic,Punjab,Lunar Silver Metallic,Local,1300,01/05/2024,Medium,Medium,Wednesday,8
Toyota Prius S Touring Selection 1.8 2015,4850000,Faisalabad,2015,173000,Hybrid,Automatic,Islamabad,Silver Metallic,Imported,1800,01/05/2024,High,High,Wednesday,9
Toyota Corolla GLi 1.3 VVTi 2016,3525000,Karachi,2016,97000,Petrol,Not Available,Sindh,Unlisted,Local,1300,01/05/2024,Medium,Medium,Wednesday,8
Honda Vezel Hybrid Z 2015,5495000,Lahore,2015,108000,Hybrid,Automatic,Lahore,White,Imported,1500,01/05/2024,High,High,Wednesday,9
Suzuki Swift DLX 1.3 2015,1780000,Karachi,2015,78000,Petrol,Not Available,Karachi,Silky Silver,Local,1300,01/05/2024,Low,Medium,Wednesday,9
Toyota Corolla Axio 2014,4400000,Karachi,2014,100000,Hybrid,Automatic,Sindh,Silver,Imported,1500,01/05/2024,High,Medium,Wednesday,10
Suzuki Wagon R VXL 2015,1850000,Lahore,2015,65000,Petrol,Not Available,Lahore,Solid White,Local,1000,01/05/2024,Low,Medium,Wednesday,9
Toyota Corolla GLi 1.3 VVTi 2013,2900000,Rawalpindi,2013,210000,Petrol,Not Available,Lahore,Black,Local,1300,01/05/2024,Medium,High,Wednesday,11
Audi A3 1.8 TFSI Quattro 2015,7540000,Karachi,2015,80000,Petrol,Automatic,Sindh,White,Imported,1800,01/05/2024,High,Medium,Wednesday,9
Suzuki Swift DLX 1.3 2014,2200000,Rawalpindi,2014,123000,Petrol,Not Available,Islamabad,Silky Silver,Local,1300,01/05/2024,Low,High,Wednesday,10
Honda City Aspire 1.5 i-VTEC 2015,3250000,Rawalpindi,2015,98000,Petrol,Not Available,Islamabad,Taffeta White,Local,1500,01/05/2024,Medium,Medium,Wednesday,9
Honda Civic VTi Oriel 1.8 i-VTEC 2016,3150000,Lahore,2016,101000,Petrol,Not Available,Lahore,Taffeta White,Local,1800,01/05/2024,Medium,High,Wednesday,8
Suzuki Cultus EURO II 2014,1650000,Rawalpindi,2014,76000,Petrol,Not Available,Islamabad,Solid White,Local,1000,01/05/2024,Low,Medium,Wednesday,10
Toyota Corolla GLi 1.3 VVTi 2016,3200000,Lahore,2016,139000,Petrol,Not Available,Lahore,Attitude Black,Local,1300,01/05/2024,Medium,High,Wednesday,8
