title,price,city,model,mileage,fuel_type,transmission,registered,color,assembly,engine_capacity,post_date,price_category,mileage_category,post_day_of_week,vehicle_age
Toyota Vitz B Intelligent Package 1.0 2010,2550000,Faisalabad,2010,62000,Petrol,Automatic,Islamabad,Silver,Imported,1000,01/05/2024,Medium,Medium,Wednesday,14
Suzuki Cultus VXR 2007,930000,Islamabad,2007,515977,Petrol,Not Available,Lahore,Blue,Local,1000,01/05/2024,Low,High,Wednesday,17
Toyota Hilux 2011,4600000,Gujranwala,2011,200000,Diesel,Not Available,Karachi,Grey,Local,2400,01/05/2024,High,High,Wednesday,13
Suzuki Cultus VXRi 2008,1090000,Islamabad,2008,73000,Petrol,Not Available,Lahore,White,Local,1000,01/05/2024,Low,Medium,Wednesday,16
Toyota Estima Hybrid 2011,6375000,Islamabad,2011,176000,Hybrid,Automatic,Islamabad,Silver,Imported,2400,01/05/2024,High,High,Wednesday,13
Suzuki Cultus VXRi 2010,1180000,Lahore,2010,85000,Petrol,Not Available,Lahore,White,Local,1000,01/05/2024,Low,Medium,Wednesday,14
Toyota Corolla GLi 1.3 VVTi 2011,3000000,Islamabad,2011,120000,Petrol,Not Available,Lahore,Black,Local,1300,01/05/2024,Medium,High,Wednesday,13
Toyota Corolla GLi 1.3 VVTi 2009,2400000,Fateh jang,2009,200000,Petrol,Not Available,Islamabad,Black,Local,1300,01/05/2024,Medium,High,Wednesday,15
Toyota Vitz F 1.0 2008,2175000,Rawalpindi,2008,115000,Petrol,Automatic,Lahore,Silver,Imported,1000,01/05/2024,Low,High,Wednesday,16
Honda City 1.3 i-VTEC Prosmatec 2011,2570000,Lahore,2011,144000,Petrol,Automatic,Lahore,Lunar Silver Metallic,Local,1300,01/05/2024,Medium,High,Wednesday,13
Suzuki Cultus VXRi (CNG) 2008,1230000,Swabi,2008,94230,Not Available,Not Available,Islamabad,White,Local,1000,01/05/2024,Low,Medium,Wednesday,16
Toyota Corolla XLi VVTi 2009,2060000,Kamra,2009,264000,Petrol,Not Available,Lahore,Black,Local,1300,01/05/2024,Low,High,Wednesday,15
Toyota Vitz B Intelligent Package 1.0 2007,2050000,Kohat,2007,184000,Petrol,Automatic,Lahore,Silver,Imported,1000,01/05/2024,Low,High,Wednesday,17
Toyota Vitz B Intelligent Package 1.0 2008,2150000,Faisalabad,2008,200000,Petrol,Automatic,Faisalabad,Grey,Imported,1000,01/05/2024,Low,High,Wednesday,16
Toyota Vitz F 1.0 2009,1900000,Quetta,2009,100000,Petrol,Automatic,Sindh,Silver,Local,1000,01/05/2024,Low,Medium,Wednesday,15
Toyota Corolla GLi 1.3 VVTi 2012,2700000,Hafizabad,2012,115000,Petrol,Not Available,Lahore,Black,Local,1300,01/05/2024,Medium,High,Wednesday,12
Toyota Corolla XLi VVTi 2011,2100000,Dgkhan,2011,216695,Petrol,Not Available,Sindh,Attitude Black,Local,1300,01/05/2024,Low,High,Wednesday,13
Suzuki Cultus VXR 2007,785000,Karachi,2007,160000,Petrol,Not Available,Karachi,Blue,Local,1000,01/05/2024,Low,High,Wednesday,17
Suzuki Bolan VX 2012,1450000,Abbottabad,2012,20526,Not Available,Not Available,Lahore,Solid White,Local,800,01/05/2024,Low,Low,Wednesday,12
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2011,3200000,Peshawar,2011,73000,Petrol,Automatic,Punjab,White,Local,1800,01/05/2024,Medium,Medium,Wednesday,13
Suzuki Alto VXR (CNG) 2009,1190000,Rawalpindi,2009,150000,Petrol,Not Available,Lahore,White,Local,1000,01/05/2024,Low,High,Wednesday,15
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2008,2600000,Islamabad,2008,125000,Petrol,Automatic,Islamabad,Black,Local,1800,01/05/2024,Medium,High,Wednesday,16
Suzuki Alto VXR (CNG) 2010,855000,Karachi,2010,100000,Petrol,Not Available,Sindh,Solid White,Local,1000,01/05/2024,Low,Medium,Wednesday,14
Suzuki Alto VXR 2012,1130000,Karachi,2012,89000,Petrol,Not Available,Karachi,Solid White,Local,1000,01/05/2024,Low,Medium,Wednesday,12
Suzuki Alto VXR 2012,990000,Multan,2012,80000,Petrol,Not Available,Punjab,Graphite Grey,Local,1000,01/05/2024,Low,Medium,Wednesday,12
Honda City 1.3 i-VTEC 2011,2600000,Lahore,2011,206000,Petrol,Not Available,Lahore,Lunar Silver Metallic,Local,1300,01/05/2024,Medium,High,Wednesday,13
Toyota Corolla XLi VVTi 2011,1989999,Faisalabad,2011,160000,Petrol,Not Available,Faisalabad,Attitude Black,Local,1300,01/05/2024,Low,High,Wednesday,13
Toyota Corolla 1976,850000,Karachi,2010,50000,Petrol,Not Available,Sindh,Lemon,Local,1300,01/05/2024,Low,Low,Wednesday,14
Suzuki Mehran VXR 1989,350000,Mian channu,2007,120000,Petrol,Not Available,Punjab,Snow White Pearl,Local,800,01/05/2024,Low,High,Wednesday,17
Suzuki Khyber GA 1989,400000,Pir mahal,2007,150000,Petrol,Not Available,Toba Tek Singh,White,Local,1000,01/05/2024,Low,High,Wednesday,17
Toyota Prado TX 2.7 2009,15100000,Gujrat,2009,89000,Petrol,Automatic,Lahore,White,Imported,2700,01/05/2024,High,Medium,Wednesday,15
Toyota Vitz F 1.0 2012,2595000,Lahore,2012,85500,Petrol,Automatic,Lahore,Unlisted,Imported,1000,01/05/2024,Medium,Medium,Wednesday,12
Toyota Hilux Vigo Champ G 2012,7100000,Chiniot,2012,99000,Diesel,Automatic,Sindh,White,Imported,2500,01/05/2024,High,Medium,Wednesday,12
Honda City VTEC Steermatic 2007,1950000,Lahore,2007,70,Petrol,Automatic,Lahore,Taffeta White,Local,1500,01/05/2024,Low,Low,Wednesday,17
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2009,2180000,Karachi,2009,114000,Petrol,Automatic,Karachi,Crystal Black,Local,1800,01/05/2024,Low,High,Wednesday,15
Daihatsu Cuore CX Ecomatic 2008,955000,Karachi,2008,198000,Petrol,Automatic,Karachi,White,Local,800,01/05/2024,Low,High,Wednesday,16
Daihatsu Atrai Wagon CUSTOM TURBO R 2012,1780000,Karachi,2012,76000,Petrol,Automatic,Karachi,Blue Mica Metallic,Local,660,01/05/2024,Low,Medium,Wednesday,12
Honda Accord 2008,4095000,Jhelum,2008,82000,Petrol,Automatic,Lahore,Silver,Imported,2400,01/05/2024,High,Medium,Wednesday,16
Toyota Corolla GLi 1.3 VVTi 2012,3035000,Gujrat,2012,152500,Petrol,Not Available,Lahore,Silver,Local,1300,01/05/2024,Medium,High,Wednesday,12
Suzuki Mehran VX 2012,680000,Karachi,2012,76000,Petrol,Not Available,Karachi,White,Local,800,01/05/2024,Low,Medium,Wednesday,12
Honda Civic VTi Oriel 1.8 i-VTEC 2010,2750000,Rawalpindi,2010,122000,Petrol,Not Available,Islamabad,White,Local,1800,01/05/2024,Medium,High,Wednesday,14
Honda Civic VTi Prosmatec 1.8 i-VTEC 2008,2200000,Rawalpindi,2008,184000,Petrol,Automatic,Islamabad,Silver,Local,1800,01/05/2024,Low,High,Wednesday,16
Suzuki Alto ECO-S 2012,1775000,Karachi,2012,110000,Petrol,Automatic,Karachi,Silver,Imported,660,01/05/2024,Low,High,Wednesday,12
Volkswagen Beetle 1974,1600000,Islamabad,2009,123,Petrol,Not Available,Karachi,Beige,Imported,1300,01/05/2024,Low,Low,Wednesday,15
Toyota Vitz F 1.0 2011,2570000,Islamabad,2011,190000,Petrol,Automatic,Islamabad,Silver,Imported,1000,01/05/2024,Medium,High,Wednesday,13
Suzuki Alto VXR 2007,919999,Karachi,2007,1025,Petrol,Not Available,Karachi,White,Local,1000,01/05/2024,Low,Low,Wednesday,17
Toyota Corolla GLi 1.3 VVTi 2010,2350000,Layyah,2010,140000,Petrol,Not Available,Lahore,Silver Metallic,Local,1300,01/05/2024,Medium,High,Wednesday,14
Toyota Corolla GLi 1.3 2008,1700000,Bahawalpur,2008,170000,Petrol,Not Available,Sindh,strong blue,Local,1300,01/05/2024,Low,High,Wednesday,16
Toyota Corolla XLi VVTi 2009,2100000,Islamabad,2009,255000,Petrol,Not Available,Punjab,Attitude Black,Local,1300,01/05/2024,Low,High,Wednesday,15
Toyota Corolla Axio G 2007,3275000,Islamabad,2007,50000,Petrol,Automatic,Islamabad,Gold,Imported,1500,01/05/2024,Medium,Low,Wednesday,17
Honda Stream 1.8 RSZ 2007,3350000,Lahore,2007,126000,Petrol,Automatic,Islamabad,Silver,Imported,1800,01/05/2024,Medium,High,Wednesday,17
Suzuki Cultus VXRi (CNG) 2009,1050000,Rawalpindi,2009,100000,Petrol,Not Available,Lahore,White,Local,1000,01/05/2024,Low,Medium,Wednesday,15
Suzuki Jimny 2008,1980000,Islamabad,2008,11,Petrol,Automatic,Islamabad,Gold,Local,660,01/05/2024,Low,Low,Wednesday,16
Toyota Passo X 2011,2000000,Karachi,2011,102000,Petrol,Automatic,Sindh,Silver,Imported,1000,01/05/2024,Low,High,Wednesday,13
Toyota Vitz F 1.0 2010,2230000,Sheikhupura,2010,180000,Petrol,Automatic,Punjab,Rose Gold,Imported,1000,01/05/2024,Medium,High,Wednesday,14
Daihatsu Cuore CX Automatic 2008,950000,Faisalabad,2008,1,Petrol,Automatic,Sindh,Pic,Local,800,01/05/2024,Low,Low,Wednesday,16
Toyota Corolla GLi 1.3 VVTi 2011,2050000,Karachi,2011,135000,Petrol,Not Available,Sindh,Green,Local,1300,01/05/2024,Low,High,Wednesday,13
Suzuki Alto VXR (CNG) 2012,1150000,Mandra,2012,321123,Petrol,Not Available,Sindh,White,Local,1000,01/05/2024,Low,High,Wednesday,12
Toyota Corolla GLi 1.3 2007,2800000,Islamabad,2007,105000,Petrol,Not Available,Islamabad,Silver,Local,1300,01/05/2024,Medium,High,Wednesday,17
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2008,2200000,Lahore,2008,110000,Petrol,Automatic,Karachi,Grey,Local,1800,01/05/2024,Low,High,Wednesday,16
Honda Fit 1.3 Hybrid Base Grade 2011,2850000,Lahore,2011,103000,Hybrid,Automatic,Lahore,Storm Silver Metallic,Imported,1300,01/05/2024,Medium,High,Wednesday,13
Suzuki Every Wagon PZ Turbo 2012,1780000,Karachi,2012,88000,Petrol,Automatic,Sindh,Purple,Imported,660,01/05/2024,Low,Medium,Wednesday,12
Daihatsu Mira 2008,1590000,Rawalpindi,2008,130000,Petrol,Automatic,Islamabad,White,Imported,660,01/05/2024,Low,High,Wednesday,16
Honda City 1.3 i-VTEC 2012,3150000,Islamabad,2012,120000,Petrol,Not Available,Islamabad,Taffeta White,Local,1300,01/05/2024,Medium,High,Wednesday,12
Toyota Corolla GLi 1.3 VVTi 2010,3500000,Faisalabad,2010,92000,Petrol,Not Available,Punjab,Silver,Local,1300,01/05/2024,Medium,Medium,Wednesday,14
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2010,3500000,Gujrat,2010,142000,Petrol,Automatic,Islamabad,White,Local,1800,01/05/2024,Medium,High,Wednesday,14
Toyota Hilux D-4D 2010,5500000,Fateh jang,2010,232617,Diesel,Not Available,Islamabad,Black,Local,3000,01/05/2024,High,High,Wednesday,14
Nissan Wingroad 15M 2007,2100000,Lahore,2007,195000,Petrol,Automatic,Sindh,Twilight Grey Pearl,Imported,1500,01/05/2024,Low,High,Wednesday,17
Suzuki Cultus VXR 2007,700000,Karachi,2007,77000,Petrol,Not Available,Sindh,Silver,Local,1000,01/05/2024,Low,Medium,Wednesday,17
Toyota Corolla XLi VVTi 2010,2025000,Okara,2010,147586,Petrol,Not Available,Islamabad,Black,Local,1300,01/05/2024,Low,High,Wednesday,14
Suzuki Mehran VX 2010,635000,Karachi,2010,69000,Petrol,Not Available,Sindh,White,Local,800,01/05/2024,Low,Medium,Wednesday,14
Toyota Corolla Altis SR Cruisetronic 1.6 2012,3600000,Islamabad,2012,108000,Petrol,Automatic,Islamabad,Green,Local,1600,01/05/2024,Medium,High,Wednesday,12
Toyota Corolla XLi VVTi 2010,2500000,Karachi,2010,80000,Petrol,Not Available,Karachi,Indigo,Local,1300,01/05/2024,Medium,Medium,Wednesday,14
Honda City i-DSI 2007,1864999,Karachi,2007,129000,Petrol,Not Available,Karachi,Grey,Local,1300,01/05/2024,Low,High,Wednesday,17
Suzuki Mehran VXR 2007,630000,Karachi,2007,100000,Petrol,Not Available,Sindh,Silver Metallic,Local,800,01/05/2024,Low,Medium,Wednesday,17
Toyota Prius G 1.8 2010,4250000,Peshawar,2010,147000,Hybrid,Automatic,Sindh,Silver,Imported,1800,01/05/2024,High,High,Wednesday,14
Hyundai Santro Exec GV 2007,1070000,Rawalpindi,2007,55000,Not Available,Not Available,Islamabad,Black,Local,1000,01/05/2024,Low,Medium,Wednesday,17
Suzuki Cultus EURO II 2010,1290000,Lahore,2010,80300,Petrol,Not Available,Lahore,Silky Silver,Local,1000,01/05/2024,Low,Medium,Wednesday,14
Daihatsu Cuore CX Eco 2007,925000,Lahore,2007,128000,Petrol,Not Available,Lahore,White,Local,800,01/05/2024,Low,High,Wednesday,17
Toyota Corolla Altis SR Cruisetronic 1.8 2008,3400000,Gujranwala,2008,150,Petrol,Automatic,Islamabad,Navy,Local,1800,01/05/2024,Medium,Low,Wednesday,16
Toyota Corolla Altis Cruisetronic 1.8 2010,2650000,Kamalia,2010,130000,Petrol,Automatic,Sindh,Gold,Local,1800,01/05/2024,Medium,High,Wednesday,14
Suzuki Alto VXR 2009,1035000,Lahore,2009,270000,Petrol,Not Available,Islamabad,Grey,Local,1000,01/05/2024,Low,High,Wednesday,15
Toyota Corolla 2007,3059000,Burewala,2007,61000,Petrol,Automatic,Karachi,Gold,Imported,1300,30/04/2024,Medium,Medium,Tuesday,17
Suzuki Alto VXR 2008,850000,Karachi,2008,95000,Petrol,Not Available,Karachi,Blue,Local,1000,30/04/2024,Low,Medium,Tuesday,16
Honda City 1.3 i-VTEC 2012,2600000,Lahore,2012,224000,Petrol,Not Available,Lahore,White,Local,1300,30/04/2024,Medium,High,Tuesday,12
Toyota Prius S 1.5 2011,2750000,Karachi,2011,120000,Hybrid,Automatic,Karachi,Silver,Imported,1497,30/04/2024,Medium,High,Tuesday,13
Suzuki Bolan VX 2008,810000,Chakwal,2008,100000,Petrol,Not Available,Lahore,Solid White,Local,800,30/04/2024,Low,Medium,Tuesday,16
Mitsubishi Minica 2012,1300000,Karachi,2012,75000,Petrol,Automatic,Sindh,White,Imported,660,30/04/2024,Low,Medium,Tuesday,12
Daihatsu Cuore 2007,819999,Karachi,2007,100000,Not Available,Not Available,Karachi,Purple,Local,800,30/04/2024,Low,Medium,Tuesday,17
Toyota Corolla GLi 1.3 VVTi 2012,2640000,Karachi,2012,130000,Petrol,Not Available,Sindh,Silver,Imported,1300,30/04/2024,Medium,High,Tuesday,12
Honda Spike 2012,2950000,Karachi,2012,165000,Hybrid,Automatic,Karachi,Silver,Imported,1500,30/04/2024,Medium,High,Tuesday,12
Toyota Premio F Prime Selection 1.5 2010,4100000,Karachi,2010,110000,Petrol,Automatic,Karachi,Black,Imported,1500,30/04/2024,High,High,Tuesday,14
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2011,2280000,Hyderabad,2011,87000,Petrol,Automatic,Karachi,Black,Local,1800,30/04/2024,Medium,Medium,Tuesday,13
Suzuki Alto VX (CNG) 2007,1080000,Mardan,2007,150000,Not Available,Not Available,Rawalpindi,White,Local,1000,30/04/2024,Low,High,Tuesday,17
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2012,2350000,Karachi,2012,90000,Petrol,Automatic,Karachi,Black,Local,1800,30/04/2024,Medium,Medium,Tuesday,12
Suzuki Cultus 2008,1025000,Sargodha,2008,95000,Petrol,Not Available,Lahore,White,Local,1000,30/04/2024,Low,Medium,Tuesday,16
Toyota Corolla XLi VVTi 2009,2500000,Attock,2009,150000,Petrol,Not Available,Islamabad,Black,Local,1300,30/04/2024,Medium,High,Tuesday,15
Suzuki Mehran VX (CNG) 2011,890000,Abbottabad,2011,185000,Petrol,Not Available,Lahore,Blue,Local,800,30/04/2024,Low,High,Tuesday,13
Suzuki Mehran VX 2009,650000,Lahore,2009,1000,Petrol,Not Available,Sindh,Snow White Pearl,Local,800,30/04/2024,Low,Low,Tuesday,15
Honda Civic VTi Prosmatec 1.8 i-VTEC 2011,2275000,Lahore,2011,157000,Petrol,Automatic,Islamabad,Gold,Local,1800,30/04/2024,Medium,High,Tuesday,13
Suzuki Swift DLX 1.3 2011,1680000,Karachi,2011,95000,Petrol,Not Available,Karachi,Maroon,Local,1300,30/04/2024,Low,Medium,Tuesday,13
Mercedes Benz E Class E200 2008,5750000,Rawalpindi,2008,105000,Petrol,Automatic,Islamabad,Black,Imported,1800,30/04/2024,High,High,Tuesday,16
Suzuki Alto GII 2007,1700000,Rawalpindi,2007,144210,Petrol,Automatic,Rawalpindi,Silver,Imported,660,30/04/2024,Low,High,Tuesday,17
Toyota Prius G 1.5 2007,3000000,Nowshera,2007,150000,Hybrid,Automatic,Lahore,Silver,Imported,1500,30/04/2024,Medium,High,Tuesday,17
Suzuki Alto VXR 2010,1300000,Islamabad,2010,100000,Petrol,Not Available,Islamabad,White,Local,1000,30/04/2024,Low,Medium,Tuesday,14
Toyota Prius G Touring Selection Leather Package 1.5 2007,3000000,Lahore,2007,110000,Hybrid,Automatic,Punjab,Blue,Imported,1500,30/04/2024,Medium,High,Tuesday,17
Toyota Hiace Hi Roof 2.5 Up spec 2012,2400000,Lahore,2012,150000,Diesel,Not Available,Lahore,Silver,Imported,2500,30/04/2024,Medium,High,Tuesday,12
Daihatsu Mira L SA 2012,2110000,Karachi,2012,90249,Petrol,Automatic,Karachi,Black Mica Metallic,Imported,660,30/04/2024,Low,Medium,Tuesday,12
Toyota Corolla XLi VVTi 2012,2250000,Havali lakhan,2012,134000,Petrol,Not Available,Lahore,White,Local,1300,30/04/2024,Medium,High,Tuesday,12
Toyota Prius G Touring Selection Leather Package 1.5 2007,3150000,Lahore,2007,197800,Hybrid,Automatic,Punjab,Silver,Imported,1500,30/04/2024,Medium,High,Tuesday,17
Mercedes Benz C Class C200 2007,4300000,Multan,2007,93000,Petrol,Automatic,Islamabad,Grey,Imported,1800,30/04/2024,High,Medium,Tuesday,17
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2009,2100000,Hafizabad,2009,160000,Petrol,Automatic,Lahore,White,Local,1800,30/04/2024,Low,High,Tuesday,15
Suzuki Bolan VX 2012,800000,Fort abbass,2012,2,Petrol,Not Available,Punjab,Solid White,Local,800,30/04/2024,Low,Low,Tuesday,12
Honda Civic VTi Prosmatec 1.8 i-VTEC 2010,2270000,Rahim yar khan,2010,194000,Petrol,Automatic,Sindh,Silver,Local,1800,30/04/2024,Medium,High,Tuesday,14
Toyota Corolla XLi 2007,2089999,Rawalpindi,2007,250000,Petrol,Not Available,Punjab,Black,Local,1300,30/04/2024,Low,High,Tuesday,17
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2011,3500000,Gujrat,2011,87000,Petrol,Automatic,Sindh,Crystal Black,Local,1800,30/04/2024,Medium,Medium,Tuesday,13
Toyota Corolla Altis 1.6 2011,3000000,Islamabad,2011,50000,Petrol,Not Available,Lahore,Gold,Local,1600,30/04/2024,Medium,Low,Tuesday,13
Honda Civic VTi 1.8 i-VTEC 2008,2285000,Rawalpindi,2008,135500,Petrol,Not Available,Islamabad,Crystal Black,Local,1800,30/04/2024,Medium,High,Tuesday,16
Suzuki Mehran VX 2007,630000,Faisalabad,2007,358060,Petrol,Not Available,Faisalabad,White,Imported,800,30/04/2024,Low,High,Tuesday,17
Toyota Aqua G 2012,3379999,Multan,2012,95000,Hybrid,Automatic,Islamabad,Black Mica,Imported,1500,30/04/2024,Medium,Medium,Tuesday,12
Suzuki Cultus VXRi 2011,1365000,Islamabad,2011,139000,Petrol,Not Available,Lahore,Solid White,Local,1000,30/04/2024,Low,High,Tuesday,13
Toyota Vitz U 1.3 2007,2400000,Lahore,2007,90000,Petrol,Automatic,Punjab,Silver,Imported,1300,30/04/2024,Medium,Medium,Tuesday,17
Toyota Corolla GLi Automatic 1.6 VVTi 2011,3300000,Islamabad,2011,82310,Petrol,Automatic,Islamabad,Black,Local,1600,30/04/2024,Medium,Medium,Tuesday,13
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2012,3370000,Peshawar,2012,240000,Petrol,Automatic,Lahore,Black,Local,1800,30/04/2024,Medium,High,Tuesday,12
Toyota Corolla GLi 1.3 VVTi 2010,2350000,Jhang,2010,180000,Petrol,Not Available,Lahore,Grey,Local,1300,30/04/2024,Medium,High,Tuesday,14
Daihatsu Cuore CX Ecomatic 2010,1300000,Abbottabad,2010,150000,Petrol,Automatic,Islamabad,Red,Local,800,30/04/2024,Low,High,Tuesday,14
Suzuki Mehran VX 2012,1000000,Rawalpindi,2012,780000,Petrol,Not Available,Lahore,Silver Metallic,Local,800,30/04/2024,Low,High,Tuesday,12
Mazda Titan 2009,1600000,Karachi,2009,123000,Petrol,Automatic,Karachi,Silver,Imported,660,30/04/2024,Low,High,Tuesday,15
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2012,2600000,Bahawalpur,2012,60000,Petrol,Automatic,Multan,Crystal Black,Local,1800,30/04/2024,Medium,Medium,Tuesday,12
Daihatsu Hijet 2011,1400000,Karachi,2011,81500,Petrol,Not Available,Sindh,Silver,Imported,660,30/04/2024,Low,Medium,Tuesday,13
Toyota Corolla XLi VVTi 2008,1700000,Bahawalpur,2008,111500,Petrol,Not Available,Bahawalpur,White,Local,1300,30/04/2024,Low,High,Tuesday,16
Suzuki Jimny 2009,2250000,Karachi,2009,130000,Petrol,Automatic,Karachi,White,Imported,660,30/04/2024,Medium,High,Tuesday,15
Mitsubishi Rvr G 2012,3300000,Karachi,2012,148481,Petrol,Automatic,Karachi,Black,Imported,1800,30/04/2024,Medium,High,Tuesday,12
Honda Civic VTi 1.8 i-VTEC 2010,2250000,Multan,2010,185000,Petrol,Not Available,Islamabad,Modern Steel Metallic,Local,1800,30/04/2024,Medium,High,Tuesday,14
Toyota Prado TX 2.7 2011,14200000,Lahore,2011,143000,Petrol,Automatic,Islamabad,White,Imported,2700,30/04/2024,High,High,Tuesday,13
Nissan Juke 15RX Urban Selection 2012,3400000,Bahawalpur,2012,100000,Petrol,Automatic,Sindh,Black,Imported,1500,30/04/2024,Medium,Medium,Tuesday,12
Suzuki Alto VXR 2007,1100000,Lahore,2007,75000,Petrol,Not Available,Lahore,Maroon,Local,1000,30/04/2024,Low,Medium,Tuesday,17
Daihatsu Cuore CX Eco 2009,1175000,Gujrat,2009,150000,Petrol,Not Available,Lahore,Gold,Local,800,30/04/2024,Low,High,Tuesday,15
Toyota Corolla GLi 1.3 VVTi 2009,2190000,Islamabad,2009,200000,Petrol,Not Available,Lahore,Black,Local,1300,30/04/2024,Low,High,Tuesday,15
Suzuki Bolan VX (CNG) 2007,950000,Rawalpindi,2007,32925,Petrol,Not Available,Islamabad,White,Local,800,30/04/2024,Low,Low,Tuesday,17
Hyundai Santro Exec 2007,1046000,Faisalabad,2007,160000,Petrol,Not Available,Lahore,Grey,Local,1000,30/04/2024,Low,High,Tuesday,17
Daihatsu Mira ES 2012,2300000,Islamabad,2012,150000,Petrol,Automatic,Lahore,Light Blue,Imported,660,30/04/2024,Medium,High,Tuesday,12
Daihatsu Charade CL 1984,350000,Gujrat,2011,50000,Petrol,Not Available,Punjab,Red,Imported,1000,30/04/2024,Low,Low,Tuesday,13
Toyota Corolla GLi 1.3 VVTi 2012,2680000,Karachi,2012,92000,Petrol,Not Available,Sindh,Black,Local,1300,30/04/2024,Medium,Medium,Tuesday,12
Toyota Hiace GL 2008,3000000,Jandanwala,2008,300000,Petrol,Automatic,Lahore,Black,Imported,2700,30/04/2024,Medium,High,Tuesday,16
Suzuki Alto VXR 2008,900000,Pak pattan sharif,2008,130000,Petrol,Not Available,Sindh,Solid White,Local,1000,30/04/2024,Low,High,Tuesday,16
Suzuki Alto 2007,975000,Karachi,2007,132586,Not Available,Not Available,Karachi,Silver,Local,1000,30/04/2024,Low,High,Tuesday,17
Daihatsu Cuore CX Automatic 2011,1375000,Karachi,2011,100000,Petrol,Automatic,Karachi,Grey,Local,800,30/04/2024,Low,Medium,Tuesday,13
Toyota Prius S Touring Selection 1.8 2011,3850000,Karachi,2011,143000,Hybrid,Automatic,Karachi,Pearl White,Imported,1800,30/04/2024,Medium,High,Tuesday,13
Daihatsu Mira Custom L 2007,1700000,Islamabad,2007,120000,Petrol,Automatic,Karachi,Bright Silver Metallic,Imported,660,30/04/2024,Low,High,Tuesday,17
Honda City 1.3 i-VTEC 2012,2325000,Lodhran,2012,145000,Petrol,Not Available,Sindh,Modern Steel Metallic,Local,1300,30/04/2024,Medium,High,Tuesday,12
Suzuki Cultus VXRi 2010,1200000,Islamabad,2010,50000,Petrol,Not Available,Punjab,Grey,Local,1000,30/04/2024,Low,Low,Tuesday,14
Suzuki Alto VXR 2008,1250000,Islamabad,2008,101200,Petrol,Not Available,Islamabad,Silky Silver,Local,1000,30/04/2024,Low,High,Tuesday,16
Daihatsu Bego 2007,3000000,Karachi,2007,200000,Petrol,Not Available,Sindh,White,Imported,1500,30/04/2024,Medium,High,Tuesday,17
Suzuki Mehran VXR (CNG) 2007,690000,Mardan,2007,47000,Petrol,Not Available,Lahore,White,Local,800,30/04/2024,Low,Low,Tuesday,17
Toyota Corolla GLi 1.3 VVTi 2010,2280000,Lahore,2010,142000,Petrol,Not Available,Faisalabad,Green,Local,1300,30/04/2024,Medium,High,Tuesday,14
Toyota Corolla XLi VVTi Limited Edition 2011,2900000,Peshawar,2011,97000,Petrol,Not Available,Islamabad,Super White,Local,1300,30/04/2024,Medium,Medium,Tuesday,13
Toyota Corolla GLi Automatic 1.6 VVTi 2012,3400000,Faisalabad,2012,120000,Petrol,Automatic,Punjab,Blue,Local,1600,30/04/2024,Medium,High,Tuesday,12
Suzuki Liana RXi 2009,1050000,Bahawalnagar,2009,99000,Petrol,Not Available,Sindh,White,Local,1300,30/04/2024,Low,Medium,Tuesday,15
Honda Civic VTi 1.8 i-VTEC 2007,1825000,Sialkot,2007,148000,Petrol,Not Available,Punjab,Grey,Local,1800,30/04/2024,Low,High,Tuesday,17
Toyota Corolla XLi VVTi 2009,1864999,Multan,2009,1,Petrol,Not Available,Sindh,Attitude Black,Local,1300,30/04/2024,Low,Low,Tuesday,15
Toyota Premio X 1.8 2007,3860000,Peshawar,2007,95000,Petrol,Automatic,Lahore,Super White,Imported,1800,30/04/2024,Medium,Medium,Tuesday,17
Toyota Corolla DX Saloon 1986,400000,Karachi,2008,150000,Not Available,Not Available,Sindh,White,Local,1300,30/04/2024,Low,High,Tuesday,16
Suzuki Alto VXR 2024,2710000,Sahiwal,2012,1100,Petrol,Not Available,Un-Registered,Silver,Local,660,30/04/2024,Medium,Low,Tuesday,12
Toyota Aqua G 2012,3720000,Peshawar,2012,157000,Hybrid,Automatic,Lahore,Silver,Imported,1500,30/04/2024,Medium,High,Tuesday,12
Toyota Belta X Business A Package 1.3 2009,2050000,Lahore,2009,145000,Petrol,Automatic,Lahore,Silver,Imported,1300,30/04/2024,Low,High,Tuesday,15
Toyota Passo G 1.0 2010,2450000,Islamabad,2010,170000,Petrol,Automatic,Islamabad,Light Beige Metallic,Imported,1000,30/04/2024,Medium,High,Tuesday,14
Honda City 2010,2250000,Vehari,2010,170000,Petrol,Not Available,Sindh,Grey,Local,1300,30/04/2024,Medium,High,Tuesday,14
Toyota Corolla XLi 2007,1720000,Lahore,2007,150000,Petrol,Not Available,Karachi,Super White,Local,1300,30/04/2024,Low,High,Tuesday,17
